id,name
b428b92bb123994a56234bb6eeeed414,Ленинский район
24aa25303f0f91ede8ee0c0d324c8ee3,Первомайский район
504f6b8bd5daeba64beb62bda8b3c12a,Первореченский район
87d459096286c57ed5e780205f041e68,Советский район
a4f6e19b37548845b4ee10c573809e68,Фрунзенский район
